% start	end	CellId	IMSI	RNTI	LCID	nTxPDUs	TxBytes	nRxPDUs	RxBytes	delay	stdDev	min	max	PduSize	stdDev	min	max
0	0.25	1	1	1	3	94	28816	90	26620	0.003	0	0.003	0.003	295.778	266.221	19	549	
0	0.25	2	2	1	3	94	28816	89	26071	0.003	0	0.003	0.003	292.933	266.35	19	549	
0	0.25	3	3	1	3	94	28816	89	26071	0.003	0	0.003	0.003	292.933	266.35	19	549	
0	0.25	1	4	2	3	181	98309	179	97211	0.003	0	0.003	0.003	543.078	55.8652	19	549	
0	0.25	2	5	3	3	178	96132	176	95034	0.003	0	0.003	0.003	539.966	68.7993	19	549	
0	0.25	3	6	3	3	178	96132	176	95034	0.003	0	0.003	0.003	539.966	68.7993	19	549	
0.25	0.5	1	1	1	3	250	137250	245	134505	0.003	0	0.003	0.003	549	0	549	549	
0.25	0.5	2	2	1	3	249	136701	243	133407	0.003	0	0.003	0.003	549	0	549	549	
0.25	0.5	3	3	1	3	250	137250	242	132858	0.003	0	0.003	0.003	549	0	549	549	
0.25	0.5	1	4	2	3	250	137250	250	137250	0.003	0	0.003	0.003	549	0	549	549	
0.25	0.5	2	5	3	3	250	137250	250	137250	0.003	0	0.003	0.003	549	0	549	549	
0.25	0.5	3	6	3	3	250	137250	250	137250	0.003	0	0.003	0.003	549	0	549	549	
0.5	0.75	1	1	1	3	250	137250	246	135054	0.003	0	0.003	0.003	549	0	549	549	
0.5	0.75	2	2	1	3	250	137250	247	135603	0.003	0	0.003	0.003	549	0	549	549	
0.5	0.75	3	3	1	3	249	136701	243	133407	0.003	0	0.003	0.003	549	0	549	549	
0.5	0.75	1	4	2	3	250	137250	250	137250	0.003	0	0.003	0.003	549	0	549	549	
0.5	0.75	2	5	3	3	250	137250	250	137250	0.003	0	0.003	0.003	549	0	549	549	
0.5	0.75	3	6	3	3	250	137250	250	137250	0.003	0	0.003	0.003	549	0	549	549	
0.75	1	1	1	1	3	250	137250	248	136152	0.003	0	0.003	0.003	549	0	549	549	
0.75	1	2	2	1	3	250	137250	249	136701	0.003	0	0.003	0.003	549	0	549	549	
0.75	1	3	3	1	3	250	137250	244	133956	0.003	0	0.003	0.003	549	0	549	549	
0.75	1	1	4	2	3	250	137250	250	137250	0.003	0	0.003	0.003	549	0	549	549	
0.75	1	2	5	3	3	250	137250	250	137250	0.003	0	0.003	0.003	549	0	549	549	
0.75	1	3	6	3	3	250	137250	250	137250	0.003	0	0.003	0.003	549	0	549	549	
1	1.25	1	1	1	3	250	137250	247	135603	0.003	0	0.003	0.003	549	0	549	549	
1	1.25	2	2	1	3	250	137250	247	135603	0.003	0	0.003	0.003	549	0	549	549	
1	1.25	3	3	1	3	250	137250	244	133956	0.003	0	0.003	0.003	549	0	549	549	
1	1.25	1	4	2	3	250	137250	250	137250	0.003	0	0.003	0.003	549	0	549	549	
1	1.25	2	5	3	3	250	137250	250	137250	0.003	0	0.003	0.003	549	0	549	549	
1	1.25	3	6	3	3	250	137250	250	137250	0.003	0	0.003	0.003	549	0	549	549	
1.25	1.5	1	1	1	3	250	137250	248	136152	0.003	0	0.003	0.003	549	0	549	549	
1.25	1.5	2	2	1	3	250	137250	247	135603	0.003	0	0.003	0.003	549	0	549	549	
1.25	1.5	3	3	1	3	250	137250	246	135054	0.003	0	0.003	0.003	549	0	549	549	
1.25	1.5	1	4	2	3	250	137250	250	137250	0.003	0	0.003	0.003	549	0	549	549	
1.25	1.5	2	5	3	3	250	137250	250	137250	0.003	0	0.003	0.003	549	0	549	549	
1.25	1.5	3	6	3	3	250	137250	250	137250	0.003	0	0.003	0.003	549	0	549	549	
1.5	1.75	1	1	1	3	249	136701	243	133407	0.003	0	0.003	0.003	549	0	549	549	
1.5	1.75	2	2	1	3	250	137250	245	134505	0.003	0	0.003	0.003	549	0	549	549	
1.5	1.75	3	3	1	3	250	137250	247	135603	0.003	0	0.003	0.003	549	0	549	549	
1.5	1.75	1	4	2	3	250	137250	250	137250	0.003	0	0.003	0.003	549	0	549	549	
1.5	1.75	2	5	3	3	250	137250	250	137250	0.003	0	0.003	0.003	549	0	549	549	
1.5	1.75	3	6	3	3	250	137250	250	137250	0.003	0	0.003	0.003	549	0	549	549	
1.75	2	1	1	1	3	250	137250	248	136152	0.003	0	0.003	0.003	549	0	549	549	
1.75	2	2	2	1	3	250	137250	248	136152	0.003	0	0.003	0.003	549	0	549	549	
1.75	2	3	3	1	3	250	137250	249	136701	0.003	0	0.003	0.003	549	0	549	549	
1.75	2	1	4	2	3	250	137250	250	137250	0.003	0	0.003	0.003	549	0	549	549	
1.75	2	2	5	3	3	250	137250	250	137250	0.003	0	0.003	0.003	549	0	549	549	
1.75	2	3	6	3	3	250	137250	250	137250	0.003	0	0.003	0.003	549	0	549	549	
2	2.25	1	1	1	3	250	137250	244	133956	0.003	0	0.003	0.003	549	0	549	549	
2	2.25	2	2	1	3	249	136701	243	133407	0.003	0	0.003	0.003	549	0	549	549	
2	2.25	3	3	1	3	250	137250	245	134505	0.003	0	0.003	0.003	549	0	549	549	
2	2.25	1	4	2	3	250	137250	250	137250	0.003	0	0.003	0.003	549	0	549	549	
2	2.25	2	5	3	3	250	137250	250	137250	0.003	0	0.003	0.003	549	0	549	549	
2	2.25	3	6	3	3	250	137250	250	137250	0.003	0	0.003	0.003	549	0	549	549	
2.25	2.5	1	1	1	3	249	136701	243	133407	0.003	0	0.003	0.003	549	0	549	549	
2.25	2.5	2	2	1	3	250	137250	248	136152	0.003	0	0.003	0.003	549	0	549	549	
2.25	2.5	3	3	1	3	249	136701	240	131760	0.003	0	0.003	0.003	549	0	549	549	
2.25	2.5	1	4	2	3	250	137250	250	137250	0.003	0	0.003	0.003	549	0	549	549	
2.25	2.5	2	5	3	3	250	137250	250	137250	0.003	0	0.003	0.003	549	0	549	549	
2.25	2.5	3	6	3	3	250	137250	250	137250	0.003	0	0.003	0.003	549	0	549	549	
